Designator,Mid X,Mid Y,Layer,Rotation
C1668,14.0,78.0,Top,0
C1669,16.0,78.0,Top,0
C1670,18.0,78.0,Top,0
C1671,20.0,78.0,Top,0
C1672,22.0,78.0,Top,0
C1673,24.0,78.0,Top,0
C1674,26.0,78.0,Top,0
C1675,28.0,78.0,Top,0
C1676,30.0,78.0,Top,0
C1677,32.0,78.0,Top,0
C1678,34.0,78.0,Top,0
C1679,36.0,78.0,Top,0
C1680,38.0,78.0,Top,0
C1681,40.0,78.0,Top,0
C1682,42.0,78.0,Top,0
C1683,44.0,78.0,Top,0
C1684,46.0,78.0,Top,0
C1685,48.0,78.0,Top,0
C1686,50.0,78.0,Top,0
C1687,52.0,78.0,Top,0
C1688,54.0,78.0,Top,0
C1689,56.0,78.0,Top,0
C1690,58.0,78.0,Top,0
C1691,60.0,78.0,Top,0
C1692,62.0,78.0,Top,0
C1693,64.0,78.0,Top,0
C1694,66.0,78.0,Top,0
C1695,68.0,78.0,Top,0
C1696,70.0,78.0,Top,0
C1697,72.0,78.0,Top,0
C1698,74.0,78.0,Top,0
C1699,76.0,78.0,Top,0
C1700,78.0,78.0,Top,0
C1701,80.0,78.0,Top,0
C1702,82.0,78.0,Top,0
C1703,84.0,78.0,Top,0
C1704,86.0,78.0,Top,0
C1705,88.0,78.0,Top,0
C1706,90.0,78.0,Top,0
C1707,92.0,78.0,Top,0
C1708,94.0,78.0,Top,0
C1709,96.0,78.0,Top,0
C1710,98.0,78.0,Top,0
C1711,100.0,78.0,Top,0
C1712,102.0,78.0,Top,0
C1713,104.0,78.0,Top,0
C1714,106.0,78.0,Top,0
C1715,108.0,78.0,Top,0
C1716,10.0,80.0,Top,0
C1717,12.0,80.0,Top,0
C1718,14.0,80.0,Top,0
C1719,16.0,80.0,Top,0
C1720,18.0,80.0,Top,0
C1721,20.0,80.0,Top,0
C1722,22.0,80.0,Top,0
C1723,24.0,80.0,Top,0
C1724,26.0,80.0,Top,0
C1725,28.0,80.0,Top,0
C1726,30.0,80.0,Top,0
C1727,32.0,80.0,Top,0
C1728,34.0,80.0,Top,0
C1729,36.0,80.0,Top,0
C1730,38.0,80.0,Top,0
C1731,40.0,80.0,Top,0
C1732,42.0,80.0,Top,0
C1733,44.0,80.0,Top,0
C1734,46.0,80.0,Top,0
C1735,48.0,80.0,Top,0
C1736,50.0,80.0,Top,0
C1737,52.0,80.0,Top,0
C1738,54.0,80.0,Top,0
C1739,56.0,80.0,Top,0
C1740,58.0,80.0,Top,0
C1741,60.0,80.0,Top,0
C1742,62.0,80.0,Top,0
C1743,64.0,80.0,Top,0
C1744,66.0,80.0,Top,0
C1745,68.0,80.0,Top,0
C1746,70.0,80.0,Top,0
C1747,72.0,80.0,Top,0
C1748,74.0,80.0,Top,0
C1749,76.0,80.0,Top,0
C1750,78.0,80.0,Top,0
C1751,80.0,80.0,Top,0
C1752,82.0,80.0,Top,0
C1753,84.0,80.0,Top,0
C1754,86.0,80.0,Top,0
C1755,88.0,80.0,Top,0
C1756,90.0,80.0,Top,0
C1757,92.0,80.0,Top,0
C1758,94.0,80.0,Top,0
C1759,96.0,80.0,Top,0
C1760,98.0,80.0,Top,0
C1761,100.0,80.0,Top,0
C1762,102.0,80.0,Top,0
C1763,104.0,80.0,Top,0
C1764,106.0,80.0,Top,0
C1765,108.0,80.0,Top,0
C1766,10.0,82.0,Top,0
C1767,12.0,82.0,Top,0
C1768,14.0,82.0,Top,0
C1769,16.0,82.0,Top,0
C1770,18.0,82.0,Top,0
C1771,20.0,82.0,Top,0
C1772,22.0,82.0,Top,0
C1773,24.0,82.0,Top,0
C1774,26.0,82.0,Top,0
C1775,28.0,82.0,Top,0
C1776,30.0,82.0,Top,0
C1777,32.0,82.0,Top,0
C1778,34.0,82.0,Top,0
C1779,36.0,82.0,Top,0
C1780,38.0,82.0,Top,0
C1781,40.0,82.0,Top,0
C1782,42.0,82.0,Top,0
C1783,44.0,82.0,Top,0
C1784,46.0,82.0,Top,0
C1785,48.0,82.0,Top,0
C1786,50.0,82.0,Top,0
C1787,52.0,82.0,Top,0
C1788,54.0,82.0,Top,0
C1789,56.0,82.0,Top,0
C1790,58.0,82.0,Top,0
C1791,60.0,82.0,Top,0
C1792,62.0,82.0,Top,0
C1793,64.0,82.0,Top,0
C1794,66.0,82.0,Top,0
C1795,68.0,82.0,Top,0
C1796,70.0,82.0,Top,0
C1797,72.0,82.0,Top,0
C1798,74.0,82.0,Top,0
C1799,76.0,82.0,Top,0
C1800,78.0,82.0,Top,0
C1801,80.0,82.0,Top,0
C1802,82.0,82.0,Top,0
C1803,84.0,82.0,Top,0
C1804,86.0,82.0,Top,0
C1805,88.0,82.0,Top,0
C1806,90.0,82.0,Top,0
C1807,92.0,82.0,Top,0
C1808,94.0,82.0,Top,0
C1809,96.0,82.0,Top,0
C1810,98.0,82.0,Top,0
C1811,100.0,82.0,Top,0
C1812,102.0,82.0,Top,0
C1813,104.0,82.0,Top,0
C1814,106.0,82.0,Top,0
C1815,108.0,82.0,Top,0
C1816,10.0,84.0,Top,0
C1817,12.0,84.0,Top,0
C1818,14.0,84.0,Top,0
C1819,16.0,84.0,Top,0
C1820,18.0,84.0,Top,0
C1821,20.0,84.0,Top,0
C1822,22.0,84.0,Top,0
C1823,24.0,84.0,Top,0
C1824,26.0,84.0,Top,0
C1825,28.0,84.0,Top,0
C1826,30.0,84.0,Top,0
C1827,32.0,84.0,Top,0
C1828,34.0,84.0,Top,0
C1829,36.0,84.0,Top,0
C1830,38.0,84.0,Top,0
C1831,40.0,84.0,Top,0
C1832,42.0,84.0,Top,0
C1833,44.0,84.0,Top,0
C1834,46.0,84.0,Top,0
C1835,48.0,84.0,Top,0
C1836,50.0,84.0,Top,0
C1837,52.0,84.0,Top,0
C1838,54.0,84.0,Top,0
C1839,56.0,84.0,Top,0
C1840,58.0,84.0,Top,0
C1841,60.0,84.0,Top,0
C1842,62.0,84.0,Top,0
C1843,64.0,84.0,Top,0
C1844,66.0,84.0,Top,0
C1845,68.0,84.0,Top,0
C1846,70.0,84.0,Top,0
C1847,72.0,84.0,Top,0
C1848,74.0,84.0,Top,0
C1849,76.0,84.0,Top,0
C1850,78.0,84.0,Top,0
C1851,80.0,84.0,Top,0
C1852,82.0,84.0,Top,0
C1853,84.0,84.0,Top,0
C1854,86.0,84.0,Top,0
C1855,88.0,84.0,Top,0
C1856,90.0,84.0,Top,0
C1857,92.0,84.0,Top,0
C1858,94.0,84.0,Top,0
C1859,96.0,84.0,Top,0
C1860,98.0,84.0,Top,0
C1861,100.0,84.0,Top,0
C1862,102.0,84.0,Top,0
C1863,104.0,84.0,Top,0
C1864,106.0,84.0,Top,0
C1865,108.0,84.0,Top,0
C1866,10.0,86.0,Top,0
C1867,12.0,86.0,Top,0
C1868,14.0,86.0,Top,0
C1869,16.0,86.0,Top,0
C1870,18.0,86.0,Top,0
C1871,20.0,86.0,Top,0
C1872,22.0,86.0,Top,0
C1873,24.0,86.0,Top,0
C1874,26.0,86.0,Top,0
C1875,28.0,86.0,Top,0
C1876,30.0,86.0,Top,0
C1877,32.0,86.0,Top,0
C1878,34.0,86.0,Top,0
C1879,36.0,86.0,Top,0
C1880,38.0,86.0,Top,0
C1881,40.0,86.0,Top,0
C1882,42.0,86.0,Top,0
C1883,44.0,86.0,Top,0
C1884,46.0,86.0,Top,0
C1885,48.0,86.0,Top,0
C1886,50.0,86.0,Top,0
C1887,52.0,86.0,Top,0
C1888,54.0,86.0,Top,0
C1889,56.0,86.0,Top,0
C1890,58.0,86.0,Top,0
C1891,60.0,86.0,Top,0
C1892,62.0,86.0,Top,0
C1893,64.0,86.0,Top,0
C1894,66.0,86.0,Top,0
C1895,68.0,86.0,Top,0
C1896,70.0,86.0,Top,0
C1897,72.0,86.0,Top,0
C1898,74.0,86.0,Top,0
C1899,76.0,86.0,Top,0
C1900,78.0,86.0,Top,0
C1901,80.0,86.0,Top,0
C1902,82.0,86.0,Top,0
C1903,84.0,86.0,Top,0
C1904,86.0,86.0,Top,0
C1905,88.0,86.0,Top,0
C1906,90.0,86.0,Top,0
C1907,92.0,86.0,Top,0
C1908,94.0,86.0,Top,0
C1909,96.0,86.0,Top,0
C1910,98.0,86.0,Top,0
C1911,100.0,86.0,Top,0
C1912,102.0,86.0,Top,0
C1913,104.0,86.0,Top,0
C1914,106.0,86.0,Top,0
C1915,108.0,86.0,Top,0
C1916,10.0,88.0,Top,0
C1917,12.0,88.0,Top,0
C1918,14.0,88.0,Top,0
C1919,16.0,88.0,Top,0
C1920,18.0,88.0,Top,0
C1921,20.0,88.0,Top,0
C1922,22.0,88.0,Top,0
C1923,24.0,88.0,Top,0
C1924,26.0,88.0,Top,0
C1925,28.0,88.0,Top,0
C1926,30.0,88.0,Top,0
C1927,32.0,88.0,Top,0
C1928,34.0,88.0,Top,0
C1929,36.0,88.0,Top,0
C1930,38.0,88.0,Top,0
C1931,40.0,88.0,Top,0
C1932,42.0,88.0,Top,0
C1933,44.0,88.0,Top,0
C1934,46.0,88.0,Top,0
C1935,48.0,88.0,Top,0
C1936,50.0,88.0,Top,0
C1937,52.0,88.0,Top,0
C1938,54.0,88.0,Top,0
C1939,56.0,88.0,Top,0
C1940,58.0,88.0,Top,0
C1941,60.0,88.0,Top,0
C1942,62.0,88.0,Top,0
C1943,64.0,88.0,Top,0
C1944,66.0,88.0,Top,0
C1945,68.0,88.0,Top,0
C1946,70.0,88.0,Top,0
C1947,72.0,88.0,Top,0
C1948,74.0,88.0,Top,0
C1949,76.0,88.0,Top,0
C1950,78.0,88.0,Top,0
C1951,80.0,88.0,Top,0
C1952,82.0,88.0,Top,0
C1953,84.0,88.0,Top,0
C1954,86.0,88.0,Top,0
C1955,88.0,88.0,Top,0
C1956,90.0,88.0,Top,0
C1957,92.0,88.0,Top,0
C1958,94.0,88.0,Top,0
C1959,96.0,88.0,Top,0
C1960,98.0,88.0,Top,0
C1961,100.0,88.0,Top,0
C1962,102.0,88.0,Top,0
C1963,104.0,88.0,Top,0
C1964,106.0,88.0,Top,0
C1965,108.0,88.0,Top,0
C1966,10.0,90.0,Top,0
C1967,12.0,90.0,Top,0
C1968,14.0,90.0,Top,0
C1969,16.0,90.0,Top,0
C1970,18.0,90.0,Top,0
C1971,20.0,90.0,Top,0
C1972,22.0,90.0,Top,0
C1973,24.0,90.0,Top,0
C1974,26.0,90.0,Top,0
C1975,28.0,90.0,Top,0
C1976,30.0,90.0,Top,0
C1977,32.0,90.0,Top,0
C1978,34.0,90.0,Top,0
C1979,36.0,90.0,Top,0
C1980,38.0,90.0,Top,0
C1981,40.0,90.0,Top,0
C1982,42.0,90.0,Top,0
C1983,44.0,90.0,Top,0
C1984,46.0,90.0,Top,0
C1985,48.0,90.0,Top,0
C1986,50.0,90.0,Top,0
C1987,52.0,90.0,Top,0
C1988,54.0,90.0,Top,0
C1989,56.0,90.0,Top,0
C1990,58.0,90.0,Top,0
C1991,60.0,90.0,Top,0
C1992,62.0,90.0,Top,0
C1993,64.0,90.0,Top,0
C1994,66.0,90.0,Top,0
C1995,68.0,90.0,Top,0
C1996,70.0,90.0,Top,0
C1997,72.0,90.0,Top,0
C1998,74.0,90.0,Top,0
C1999,76.0,90.0,Top,0
C2000,78.0,90.0,Top,0
C2001,80.0,90.0,Top,0
C2002,82.0,90.0,Top,0
C2003,84.0,90.0,Top,0
C2004,86.0,90.0,Top,0
C2005,88.0,90.0,Top,0
C2006,90.0,90.0,Top,0
C2007,92.0,90.0,Top,0
C2008,94.0,90.0,Top,0
C2009,96.0,90.0,Top,0
C2010,98.0,90.0,Top,0
C2011,100.0,90.0,Top,0
C2012,102.0,90.0,Top,0
C2013,104.0,90.0,Top,0
C2014,106.0,90.0,Top,0
C2015,108.0,90.0,Top,0
C2016,10.0,92.0,Top,0
C2017,12.0,92.0,Top,0
C2018,14.0,92.0,Top,0
C2019,16.0,92.0,Top,0
C2020,18.0,92.0,Top,0
C2021,20.0,92.0,Top,0
C2022,22.0,92.0,Top,0
C2023,24.0,92.0,Top,0
C2024,26.0,92.0,Top,0
C2025,28.0,92.0,Top,0
C2026,30.0,92.0,Top,0
C2027,32.0,92.0,Top,0
C2028,34.0,92.0,Top,0
C2029,36.0,92.0,Top,0
C2030,38.0,92.0,Top,0
C2031,40.0,92.0,Top,0
C2032,42.0,92.0,Top,0
C2033,44.0,92.0,Top,0
C2034,46.0,92.0,Top,0
C2035,48.0,92.0,Top,0
C2036,50.0,92.0,Top,0
C2037,52.0,92.0,Top,0
C2038,54.0,92.0,Top,0
C2039,56.0,92.0,Top,0
C2040,58.0,92.0,Top,0
C2041,60.0,92.0,Top,0
C2042,62.0,92.0,Top,0
C2043,64.0,92.0,Top,0
C2044,66.0,92.0,Top,0
C2045,68.0,92.0,Top,0
C2046,70.0,92.0,Top,0
C2047,72.0,92.0,Top,0
C2048,74.0,92.0,Top,0
C2049,76.0,92.0,Top,0
C2050,78.0,92.0,Top,0
C2051,80.0,92.0,Top,0
C2052,82.0,92.0,Top,0
C2053,84.0,92.0,Top,0
C2054,86.0,92.0,Top,0
C2055,88.0,92.0,Top,0
C2056,90.0,92.0,Top,0
C2057,92.0,92.0,Top,0
C2058,94.0,92.0,Top,0
C2059,96.0,92.0,Top,0
C2060,98.0,92.0,Top,0
C2061,100.0,92.0,Top,0
C2062,102.0,92.0,Top,0
C2063,104.0,92.0,Top,0
C2064,106.0,92.0,Top,0
C2065,108.0,92.0,Top,0
C2066,10.0,94.0,Top,0
C2067,12.0,94.0,Top,0
C2068,14.0,94.0,Top,0
C2069,16.0,94.0,Top,0
C2070,18.0,94.0,Top,0
C2071,20.0,94.0,Top,0
C2072,22.0,94.0,Top,0
C2073,24.0,94.0,Top,0
C2074,26.0,94.0,Top,0
C2075,28.0,94.0,Top,0
C2076,30.0,94.0,Top,0
C2077,32.0,94.0,Top,0
C2078,34.0,94.0,Top,0
C2079,36.0,94.0,Top,0
C2080,38.0,94.0,Top,0
C2081,40.0,94.0,Top,0
C2082,42.0,94.0,Top,0
C2083,44.0,94.0,Top,0
C2084,46.0,94.0,Top,0
C2085,48.0,94.0,Top,0
C2086,50.0,94.0,Top,0
C2087,52.0,94.0,Top,0
C2088,54.0,94.0,Top,0
C2089,56.0,94.0,Top,0
C2090,58.0,94.0,Top,0
C2091,60.0,94.0,Top,0
C2092,62.0,94.0,Top,0
C2093,64.0,94.0,Top,0
C2094,66.0,94.0,Top,0
C2095,68.0,94.0,Top,0
